时间段(Epoch),分期阶段代码,对应睡眠状态
2066,0,Wake(清醒)
2067,0,Wake(清醒)
2068,0,Wake(清醒)
2069,0,Wake(清醒)
2070,0,Wake(清醒)
2071,0,Wake(清醒)
2072,0,Wake(清醒)
2073,0,Wake(清醒)
2074,0,Wake(清醒)
2075,0,Wake(清醒)
2076,0,Wake(清醒)
2077,0,Wake(清醒)
2078,0,Wake(清醒)
2079,0,Wake(清醒)
2080,0,Wake(清醒)
2081,0,Wake(清醒)
2082,0,Wake(清醒)
2083,0,Wake(清醒)
2084,0,Wake(清醒)
2085,0,Wake(清醒)
2086,0,Wake(清醒)
2087,0,Wake(清醒)
2088,0,Wake(清醒)
2089,0,Wake(清醒)
2090,0,Wake(清醒)
2091,0,Wake(清醒)
2092,0,Wake(清醒)
2093,0,Wake(清醒)
2094,0,Wake(清醒)
2095,0,Wake(清醒)
2096,0,Wake(清醒)
2097,0,Wake(清醒)
2098,0,Wake(清醒)
2099,0,Wake(清醒)
2100,0,Wake(清醒)
2101,0,Wake(清醒)
2102,0,Wake(清醒)
2103,0,Wake(清醒)
2104,0,Wake(清醒)
2105,0,Wake(清醒)
2106,0,Wake(清醒)
2107,0,Wake(清醒)
2108,0,Wake(清醒)
2109,0,Wake(清醒)
2110,0,Wake(清醒)
2111,0,Wake(清醒)
2112,0,Wake(清醒)
2113,0,Wake(清醒)
2114,0,Wake(清醒)
2115,0,Wake(清醒)
2116,0,Wake(清醒)
2117,0,Wake(清醒)
2118,0,Wake(清醒)
2119,0,Wake(清醒)
2120,0,Wake(清醒)
2121,0,Wake(清醒)
2122,0,Wake(清醒)
2123,0,Wake(清醒)
2124,0,Wake(清醒)
2125,0,Wake(清醒)
2126,0,Wake(清醒)
2127,0,Wake(清醒)
2128,0,Wake(清醒)
2129,0,Wake(清醒)
2130,0,Wake(清醒)
2131,0,Wake(清醒)
2132,0,Wake(清醒)
2133,0,Wake(清醒)
2134,0,Wake(清醒)
2135,0,Wake(清醒)
2136,0,Wake(清醒)
2137,0,Wake(清醒)
2138,0,Wake(清醒)
2139,0,Wake(清醒)
2140,0,Wake(清醒)
2141,0,Wake(清醒)
2142,0,Wake(清醒)
2143,0,Wake(清醒)
2144,0,Wake(清醒)
2145,0,Wake(清醒)
2146,0,Wake(清醒)
2147,0,Wake(清醒)
2148,0,Wake(清醒)
2149,0,Wake(清醒)
2150,0,Wake(清醒)
2151,0,Wake(清醒)
2152,0,Wake(清醒)
2153,0,Wake(清醒)
2154,0,Wake(清醒)
2155,0,Wake(清醒)
2156,0,Wake(清醒)
2157,0,Wake(清醒)
2158,0,Wake(清醒)
2159,0,Wake(清醒)
2160,0,Wake(清醒)
2161,0,Wake(清醒)
2162,0,Wake(清醒)
2163,0,Wake(清醒)
2164,0,Wake(清醒)
2165,0,Wake(清醒)
2166,0,Wake(清醒)
2167,0,Wake(清醒)
2168,0,Wake(清醒)
2169,0,Wake(清醒)
2170,0,Wake(清醒)
2171,0,Wake(清醒)
2172,0,Wake(清醒)
2173,0,Wake(清醒)
2174,0,Wake(清醒)
2175,0,Wake(清醒)
2176,0,Wake(清醒)
2177,0,Wake(清醒)
2178,0,Wake(清醒)
2179,0,Wake(清醒)
2180,0,Wake(清醒)
2181,0,Wake(清醒)
2182,0,Wake(清醒)
2183,0,Wake(清醒)
2184,0,Wake(清醒)
2185,0,Wake(清醒)
2186,0,Wake(清醒)
2187,0,Wake(清醒)
2188,0,Wake(清醒)
2189,0,Wake(清醒)
2190,0,Wake(清醒)
2191,0,Wake(清醒)
2192,0,Wake(清醒)
2193,0,Wake(清醒)
2194,0,Wake(清醒)
2195,0,Wake(清醒)
2196,0,Wake(清醒)
2197,0,Wake(清醒)
2198,0,Wake(清醒)
2199,0,Wake(清醒)
2200,0,Wake(清醒)
2201,0,Wake(清醒)
2202,0,Wake(清醒)
2203,0,Wake(清醒)
2204,0,Wake(清醒)
2205,0,Wake(清醒)
2206,0,Wake(清醒)
2207,0,Wake(清醒)
2208,0,Wake(清醒)
2209,0,Wake(清醒)
2210,0,Wake(清醒)
2211,0,Wake(清醒)
2212,0,Wake(清醒)
2213,0,Wake(清醒)
2214,0,Wake(清醒)
2215,0,Wake(清醒)
2216,0,Wake(清醒)
2217,0,Wake(清醒)
2218,0,Wake(清醒)
2219,0,Wake(清醒)
2220,0,Wake(清醒)
2221,0,Wake(清醒)
2222,0,Wake(清醒)
2223,0,Wake(清醒)
2224,0,Wake(清醒)
2225,0,Wake(清醒)
2226,0,Wake(清醒)
2227,0,Wake(清醒)
2228,0,Wake(清醒)
2229,0,Wake(清醒)
2230,0,Wake(清醒)
2231,0,Wake(清醒)
2232,0,Wake(清醒)
2233,0,Wake(清醒)
2234,0,Wake(清醒)
2235,0,Wake(清醒)
2236,0,Wake(清醒)
2237,0,Wake(清醒)
2238,0,Wake(清醒)
2239,0,Wake(清醒)
2240,0,Wake(清醒)
2241,0,Wake(清醒)
2242,0,Wake(清醒)
2243,0,Wake(清醒)
2244,0,Wake(清醒)
2245,0,Wake(清醒)
2246,0,Wake(清醒)
2247,0,Wake(清醒)
2248,0,Wake(清醒)
2249,0,Wake(清醒)
2250,0,Wake(清醒)
2251,0,Wake(清醒)
2252,0,Wake(清醒)
2253,0,Wake(清醒)
2254,0,Wake(清醒)
2255,0,Wake(清醒)
2256,0,Wake(清醒)
2257,0,Wake(清醒)
2258,0,Wake(清醒)
2259,0,Wake(清醒)
2260,0,Wake(清醒)
2261,0,Wake(清醒)
2262,0,Wake(清醒)
2263,0,Wake(清醒)
2264,0,Wake(清醒)
2265,0,Wake(清醒)
2266,0,Wake(清醒)
2267,0,Wake(清醒)
2268,0,Wake(清醒)
2269,0,Wake(清醒)
2270,0,Wake(清醒)
2271,0,Wake(清醒)
2272,0,Wake(清醒)
2273,0,Wake(清醒)
2274,0,Wake(清醒)
2275,0,Wake(清醒)
2276,0,Wake(清醒)
2277,0,Wake(清醒)
2278,0,Wake(清醒)
2279,0,Wake(清醒)
2280,0,Wake(清醒)
2281,0,Wake(清醒)
2282,0,Wake(清醒)
2283,0,Wake(清醒)
2284,0,Wake(清醒)
2285,0,Wake(清醒)
2286,0,Wake(清醒)
2287,0,Wake(清醒)
2288,0,Wake(清醒)
2289,0,Wake(清醒)
2290,0,Wake(清醒)
2291,0,Wake(清醒)
2292,0,Wake(清醒)
2293,0,Wake(清醒)
2294,0,Wake(清醒)
2295,0,Wake(清醒)
2296,0,Wake(清醒)
2297,0,Wake(清醒)
2298,0,Wake(清醒)
2299,0,Wake(清醒)
2300,0,Wake(清醒)
2301,0,Wake(清醒)
2302,0,Wake(清醒)
2303,0,Wake(清醒)
2304,0,Wake(清醒)
2305,0,Wake(清醒)
2306,0,Wake(清醒)
2307,0,Wake(清醒)
2308,0,Wake(清醒)
2309,0,Wake(清醒)
2310,0,Wake(清醒)
2311,0,Wake(清醒)
2312,0,Wake(清醒)
2313,0,Wake(清醒)
2314,0,Wake(清醒)
2315,0,Wake(清醒)
2316,0,Wake(清醒)
2317,0,Wake(清醒)
2318,0,Wake(清醒)
2319,0,Wake(清醒)
2320,0,Wake(清醒)
2321,0,Wake(清醒)
2322,0,Wake(清醒)
2323,0,Wake(清醒)
2324,0,Wake(清醒)
2325,0,Wake(清醒)
2326,0,Wake(清醒)
2327,0,Wake(清醒)
2328,0,Wake(清醒)
2329,0,Wake(清醒)
2330,0,Wake(清醒)
2331,0,Wake(清醒)
2332,0,Wake(清醒)
2333,0,Wake(清醒)
2334,0,Wake(清醒)
2335,0,Wake(清醒)
2336,0,Wake(清醒)
2337,0,Wake(清醒)
2338,0,Wake(清醒)
2339,0,Wake(清醒)
2340,0,Wake(清醒)
2341,0,Wake(清醒)
2342,0,Wake(清醒)
2343,0,Wake(清醒)
2344,0,Wake(清醒)
2345,0,Wake(清醒)
2346,0,Wake(清醒)
2347,0,Wake(清醒)
2348,0,Wake(清醒)
2349,0,Wake(清醒)
2350,0,Wake(清醒)
2351,0,Wake(清醒)
2352,0,Wake(清醒)
2353,0,Wake(清醒)
2354,0,Wake(清醒)
2355,0,Wake(清醒)
2356,0,Wake(清醒)
2357,0,Wake(清醒)
2358,0,Wake(清醒)
2359,0,Wake(清醒)
2360,0,Wake(清醒)
2361,0,Wake(清醒)
2362,0,Wake(清醒)
2363,0,Wake(清醒)
2364,0,Wake(清醒)
2365,0,Wake(清醒)
2366,0,Wake(清醒)
2367,0,Wake(清醒)
2368,0,Wake(清醒)
2369,0,Wake(清醒)
2370,0,Wake(清醒)
2371,0,Wake(清醒)
2372,0,Wake(清醒)
2373,0,Wake(清醒)
2374,0,Wake(清醒)
2375,0,Wake(清醒)
2376,0,Wake(清醒)
2377,0,Wake(清醒)
2378,0,Wake(清醒)
2379,0,Wake(清醒)
2380,0,Wake(清醒)
2381,0,Wake(清醒)
2382,0,Wake(清醒)
2383,0,Wake(清醒)
2384,0,Wake(清醒)
2385,0,Wake(清醒)
2386,0,Wake(清醒)
2387,0,Wake(清醒)
2388,0,Wake(清醒)
2389,0,Wake(清醒)
2390,0,Wake(清醒)
2391,0,Wake(清醒)
2392,0,Wake(清醒)
2393,0,Wake(清醒)
2394,0,Wake(清醒)
2395,0,Wake(清醒)
2396,0,Wake(清醒)
2397,0,Wake(清醒)
2398,0,Wake(清醒)
2399,0,Wake(清醒)
2400,0,Wake(清醒)
2401,0,Wake(清醒)
2402,0,Wake(清醒)
2403,0,Wake(清醒)
2404,0,Wake(清醒)
2405,0,Wake(清醒)
2406,0,Wake(清醒)
2407,0,Wake(清醒)
2408,0,Wake(清醒)
2409,0,Wake(清醒)
2410,0,Wake(清醒)
2411,0,Wake(清醒)
2412,0,Wake(清醒)
2413,0,Wake(清醒)
2414,0,Wake(清醒)
2415,0,Wake(清醒)
2416,0,Wake(清醒)
2417,0,Wake(清醒)
2418,0,Wake(清醒)
2419,0,Wake(清醒)
2420,0,Wake(清醒)
2421,0,Wake(清醒)
2422,0,Wake(清醒)
2423,0,Wake(清醒)
2424,0,Wake(清醒)
2425,0,Wake(清醒)
2426,0,Wake(清醒)
2427,0,Wake(清醒)
2428,0,Wake(清醒)
2429,0,Wake(清醒)
2430,0,Wake(清醒)
2431,0,Wake(清醒)
2432,0,Wake(清醒)
2433,0,Wake(清醒)
2434,0,Wake(清醒)
2435,0,Wake(清醒)
2436,0,Wake(清醒)
2437,0,Wake(清醒)
2438,0,Wake(清醒)
2439,0,Wake(清醒)
2440,0,Wake(清醒)
2441,0,Wake(清醒)
2442,0,Wake(清醒)
2443,0,Wake(清醒)
2444,0,Wake(清醒)
2445,0,Wake(清醒)
2446,0,Wake(清醒)
2447,0,Wake(清醒)
2448,0,Wake(清醒)
2449,0,Wake(清醒)
2450,0,Wake(清醒)
2451,0,Wake(清醒)
2452,0,Wake(清醒)
2453,0,Wake(清醒)
2454,0,Wake(清醒)
2455,0,Wake(清醒)
2456,0,Wake(清醒)
2457,0,Wake(清醒)
2458,0,Wake(清醒)
2459,0,Wake(清醒)
2460,0,Wake(清醒)
2461,0,Wake(清醒)
2462,0,Wake(清醒)
2463,0,Wake(清醒)
2464,0,Wake(清醒)
2465,0,Wake(清醒)
2466,0,Wake(清醒)
2467,0,Wake(清醒)
2468,0,Wake(清醒)
2469,0,Wake(清醒)
2470,0,Wake(清醒)
2471,0,Wake(清醒)
2472,0,Wake(清醒)
2473,0,Wake(清醒)
2474,0,Wake(清醒)
2475,0,Wake(清醒)
2476,0,Wake(清醒)
2477,0,Wake(清醒)
2478,0,Wake(清醒)
2479,0,Wake(清醒)
2480,0,Wake(清醒)
2481,0,Wake(清醒)
2482,0,Wake(清醒)
2483,0,Wake(清醒)
2484,0,Wake(清醒)
2485,0,Wake(清醒)
2486,0,Wake(清醒)
2487,0,Wake(清醒)
2488,0,Wake(清醒)
2489,0,Wake(清醒)
2490,0,Wake(清醒)
2491,0,Wake(清醒)
2492,0,Wake(清醒)
2493,0,Wake(清醒)
2494,0,Wake(清醒)
2495,0,Wake(清醒)
2496,0,Wake(清醒)
2497,0,Wake(清醒)
2498,0,Wake(清醒)
2499,0,Wake(清醒)
2500,0,Wake(清醒)
2501,0,Wake(清醒)
2502,0,Wake(清醒)
2503,0,Wake(清醒)
2504,0,Wake(清醒)
2505,0,Wake(清醒)
2506,0,Wake(清醒)
2507,0,Wake(清醒)
2508,0,Wake(清醒)
2509,0,Wake(清醒)
2510,0,Wake(清醒)
2511,0,Wake(清醒)
2512,0,Wake(清醒)
2513,0,Wake(清醒)
2514,0,Wake(清醒)
2515,0,Wake(清醒)
2516,0,Wake(清醒)
2517,0,Wake(清醒)
2518,0,Wake(清醒)
2519,0,Wake(清醒)
2520,0,Wake(清醒)
2521,0,Wake(清醒)
2522,0,Wake(清醒)
2523,0,Wake(清醒)
2524,0,Wake(清醒)
2525,0,Wake(清醒)
2526,0,Wake(清醒)
2527,0,Wake(清醒)
2528,0,Wake(清醒)
2529,0,Wake(清醒)
2530,0,Wake(清醒)
2531,0,Wake(清醒)
2532,0,Wake(清醒)
2533,0,Wake(清醒)
2534,0,Wake(清醒)
2535,0,Wake(清醒)
2536,0,Wake(清醒)
2537,0,Wake(清醒)
2538,0,Wake(清醒)
2539,0,Wake(清醒)
2540,0,Wake(清醒)
2541,0,Wake(清醒)
2542,0,Wake(清醒)
2543,0,Wake(清醒)
2544,0,Wake(清醒)
2545,0,Wake(清醒)
2546,0,Wake(清醒)
2547,0,Wake(清醒)
2548,0,Wake(清醒)
2549,0,Wake(清醒)
2550,0,Wake(清醒)
2551,0,Wake(清醒)
2552,0,Wake(清醒)
2553,0,Wake(清醒)
2554,0,Wake(清醒)
2555,0,Wake(清醒)
2556,0,Wake(清醒)
2557,0,Wake(清醒)
2558,0,Wake(清醒)
2559,0,Wake(清醒)
2560,0,Wake(清醒)
2561,0,Wake(清醒)
2562,0,Wake(清醒)
2563,0,Wake(清醒)
2564,0,Wake(清醒)
2565,0,Wake(清醒)
2566,0,Wake(清醒)
2567,0,Wake(清醒)
2568,0,Wake(清醒)
2569,0,Wake(清醒)
2570,0,Wake(清醒)
2571,0,Wake(清醒)
2572,0,Wake(清醒)
2573,0,Wake(清醒)
2574,0,Wake(清醒)
2575,0,Wake(清醒)
2576,0,Wake(清醒)
2577,0,Wake(清醒)
2578,0,Wake(清醒)
2579,0,Wake(清醒)
2580,0,Wake(清醒)
2581,0,Wake(清醒)
2582,0,Wake(清醒)
2583,0,Wake(清醒)
2584,0,Wake(清醒)
2585,0,Wake(清醒)
2586,0,Wake(清醒)
2587,0,Wake(清醒)
2588,0,Wake(清醒)
2589,0,Wake(清醒)
2590,0,Wake(清醒)
2591,0,Wake(清醒)
2592,0,Wake(清醒)
2593,0,Wake(清醒)
2594,0,Wake(清醒)
2595,0,Wake(清醒)
2596,0,Wake(清醒)
2597,0,Wake(清醒)
2598,0,Wake(清醒)
2599,0,Wake(清醒)
2600,0,Wake(清醒)
2601,0,Wake(清醒)
2602,0,Wake(清醒)
2603,0,Wake(清醒)
2604,0,Wake(清醒)
2605,0,Wake(清醒)
2606,0,Wake(清醒)
2607,0,Wake(清醒)
2608,0,Wake(清醒)
2609,0,Wake(清醒)
2610,0,Wake(清醒)
2611,0,Wake(清醒)
2612,0,Wake(清醒)
2613,0,Wake(清醒)
2614,0,Wake(清醒)
2615,0,Wake(清醒)
2616,0,Wake(清醒)
2617,0,Wake(清醒)
2618,0,Wake(清醒)
2619,0,Wake(清醒)
2620,0,Wake(清醒)
2621,0,Wake(清醒)
2622,0,Wake(清醒)
2623,0,Wake(清醒)
2624,0,Wake(清醒)
2625,0,Wake(清醒)
2626,0,Wake(清醒)
2627,0,Wake(清醒)
2628,0,Wake(清醒)
2629,0,Wake(清醒)
2630,0,Wake(清醒)
2631,0,Wake(清醒)
2632,0,Wake(清醒)
2633,0,Wake(清醒)
2634,0,Wake(清醒)
2635,0,Wake(清醒)
2636,0,Wake(清醒)
2637,0,Wake(清醒)
2638,0,Wake(清醒)
2639,0,Wake(清醒)
2640,0,Wake(清醒)
2641,0,Wake(清醒)
2642,0,Wake(清醒)
2643,0,Wake(清醒)
2644,0,Wake(清醒)
2645,0,Wake(清醒)
2646,0,Wake(清醒)
2647,0,Wake(清醒)
2648,0,Wake(清醒)
2649,0,Wake(清醒)
2650,0,Wake(清醒)
2651,0,Wake(清醒)
2652,0,Wake(清醒)
2653,0,Wake(清醒)
2654,0,Wake(清醒)
2655,0,Wake(清醒)
2656,0,Wake(清醒)
2657,0,Wake(清醒)
2658,0,Wake(清醒)
2659,0,Wake(清醒)
2660,0,Wake(清醒)
2661,0,Wake(清醒)
2662,0,Wake(清醒)
2663,0,Wake(清醒)
2664,0,Wake(清醒)
2665,0,Wake(清醒)
2666,0,Wake(清醒)
2667,0,Wake(清醒)
2668,0,Wake(清醒)
2669,0,Wake(清醒)
2670,0,Wake(清醒)
2671,0,Wake(清醒)
2672,0,Wake(清醒)
2673,0,Wake(清醒)
2674,0,Wake(清醒)
2675,0,Wake(清醒)
2676,0,Wake(清醒)
2677,0,Wake(清醒)
2678,0,Wake(清醒)
2679,0,Wake(清醒)
2680,0,Wake(清醒)
2681,0,Wake(清醒)
2682,0,Wake(清醒)
2683,0,Wake(清醒)
2684,0,Wake(清醒)
2685,0,Wake(清醒)
2686,0,Wake(清醒)
2687,0,Wake(清醒)
2688,0,Wake(清醒)
2689,0,Wake(清醒)
2690,0,Wake(清醒)
2691,0,Wake(清醒)
2692,0,Wake(清醒)
2693,0,Wake(清醒)
2694,0,Wake(清醒)
2695,0,Wake(清醒)
2696,0,Wake(清醒)
2697,0,Wake(清醒)
2698,0,Wake(清醒)
2699,0,Wake(清醒)
2700,0,Wake(清醒)
2701,0,Wake(清醒)
2702,0,Wake(清醒)
2703,0,Wake(清醒)
2704,0,Wake(清醒)
2705,0,Wake(清醒)
2706,0,Wake(清醒)
2707,0,Wake(清醒)
2708,0,Wake(清醒)
2709,0,Wake(清醒)
2710,0,Wake(清醒)
2711,0,Wake(清醒)
2712,0,Wake(清醒)
2713,0,Wake(清醒)
2714,0,Wake(清醒)
2715,0,Wake(清醒)
2716,0,Wake(清醒)
2717,0,Wake(清醒)
2718,0,Wake(清醒)
2719,0,Wake(清醒)
2720,0,Wake(清醒)
2721,0,Wake(清醒)
2722,0,Wake(清醒)
2723,0,Wake(清醒)
2724,0,Wake(清醒)
2725,0,Wake(清醒)
2726,0,Wake(清醒)
2727,0,Wake(清醒)
2728,0,Wake(清醒)
2729,0,Wake(清醒)
2730,0,Wake(清醒)
2731,0,Wake(清醒)
2732,0,Wake(清醒)
2733,0,Wake(清醒)
2734,0,Wake(清醒)
2735,0,Wake(清醒)
2736,0,Wake(清醒)
2737,0,Wake(清醒)
2738,0,Wake(清醒)
2739,0,Wake(清醒)
2740,0,Wake(清醒)
2741,0,Wake(清醒)
2742,0,Wake(清醒)
2743,0,Wake(清醒)
2744,0,Wake(清醒)
2745,0,Wake(清醒)
2746,0,Wake(清醒)
2747,0,Wake(清醒)
2748,0,Wake(清醒)
2749,0,Wake(清醒)
2750,0,Wake(清醒)
2751,0,Wake(清醒)
2752,0,Wake(清醒)
2753,0,Wake(清醒)
2754,0,Wake(清醒)
2755,0,Wake(清醒)
2756,0,Wake(清醒)
2757,0,Wake(清醒)
2758,0,Wake(清醒)
2759,0,Wake(清醒)
2760,0,Wake(清醒)
2761,0,Wake(清醒)
2762,0,Wake(清醒)
2763,0,Wake(清醒)
2764,0,Wake(清醒)
2765,0,Wake(清醒)
2766,0,Wake(清醒)
2767,0,Wake(清醒)
2768,0,Wake(清醒)
2769,0,Wake(清醒)
2770,0,Wake(清醒)
2771,0,Wake(清醒)
2772,0,Wake(清醒)
2773,0,Wake(清醒)
2774,0,Wake(清醒)
2775,0,Wake(清醒)
2776,0,Wake(清醒)
2777,0,Wake(清醒)
2778,0,Wake(清醒)
2779,0,Wake(清醒)
2780,0,Wake(清醒)
2781,0,Wake(清醒)
2782,0,Wake(清醒)
2783,0,Wake(清醒)
2784,0,Wake(清醒)
2785,0,Wake(清醒)
2786,0,Wake(清醒)
2787,0,Wake(清醒)
2788,0,Wake(清醒)
2789,0,Wake(清醒)
2790,0,Wake(清醒)
2791,0,Wake(清醒)
2792,0,Wake(清醒)
2793,0,Wake(清醒)
2794,0,Wake(清醒)
2795,0,Wake(清醒)
2796,0,Wake(清醒)
2797,0,Wake(清醒)
2798,0,Wake(清醒)
2799,0,Wake(清醒)
2800,0,Wake(清醒)
2801,0,Wake(清醒)
2802,0,Wake(清醒)
2803,0,Wake(清醒)
2804,0,Wake(清醒)
2805,0,Wake(清醒)
2806,0,Wake(清醒)
2807,0,Wake(清醒)
2808,0,Wake(清醒)
2809,0,Wake(清醒)
2810,0,Wake(清醒)
2811,0,Wake(清醒)
2812,0,Wake(清醒)
2813,0,Wake(清醒)
2814,0,Wake(清醒)
2815,0,Wake(清醒)
2816,0,Wake(清醒)
2817,0,Wake(清醒)
2818,0,Wake(清醒)
2819,0,Wake(清醒)
2820,0,Wake(清醒)
2821,0,Wake(清醒)
2822,0,Wake(清醒)
2823,0,Wake(清醒)
2824,0,Wake(清醒)
2825,0,Wake(清醒)
2826,0,Wake(清醒)
2827,0,Wake(清醒)
2828,0,Wake(清醒)
2829,0,Wake(清醒)
2830,0,Wake(清醒)
2831,0,Wake(清醒)
2832,0,Wake(清醒)
2833,0,Wake(清醒)
2834,0,Wake(清醒)
2835,0,Wake(清醒)
2836,0,Wake(清醒)
2837,0,Wake(清醒)
2838,0,Wake(清醒)
2839,0,Wake(清醒)
2840,0,Wake(清醒)
2841,0,Wake(清醒)
2842,0,Wake(清醒)
2843,0,Wake(清醒)
2844,0,Wake(清醒)
2845,0,Wake(清醒)
2846,0,Wake(清醒)
2847,0,Wake(清醒)
2848,0,Wake(清醒)
2849,0,Wake(清醒)
2850,0,Wake(清醒)
2851,0,Wake(清醒)
2852,0,Wake(清醒)
2853,0,Wake(清醒)
2854,0,Wake(清醒)
2855,0,Wake(清醒)
2856,0,Wake(清醒)
2857,0,Wake(清醒)
2858,0,Wake(清醒)
2859,0,Wake(清醒)
2860,0,Wake(清醒)
2861,0,Wake(清醒)
2862,0,Wake(清醒)
2863,0,Wake(清醒)
2864,0,Wake(清醒)
2865,0,Wake(清醒)
2866,0,Wake(清醒)
2867,0,Wake(清醒)
2868,0,Wake(清醒)
2869,0,Wake(清醒)
2870,0,Wake(清醒)
2871,0,Wake(清醒)
2872,0,Wake(清醒)
2873,0,Wake(清醒)
2874,0,Wake(清醒)
2875,0,Wake(清醒)
2876,0,Wake(清醒)
2877,0,Wake(清醒)
2878,0,Wake(清醒)
2879,0,Wake(清醒)
2880,0,Wake(清醒)
2881,0,Wake(清醒)
2882,0,Wake(清醒)
2883,0,Wake(清醒)
2884,0,Wake(清醒)
2885,0,Wake(清醒)
2886,0,Wake(清醒)
2887,0,Wake(清醒)
2888,0,Wake(清醒)
2889,0,Wake(清醒)
2890,0,Wake(清醒)
2891,0,Wake(清醒)
2892,0,Wake(清醒)
2893,0,Wake(清醒)
2894,0,Wake(清醒)
2895,0,Wake(清醒)
2896,0,Wake(清醒)
2897,0,Wake(清醒)
2898,0,Wake(清醒)
2899,0,Wake(清醒)
2900,0,Wake(清醒)
2901,0,Wake(清醒)
2902,0,Wake(清醒)
2903,0,Wake(清醒)
2904,0,Wake(清醒)
2905,0,Wake(清醒)
2906,0,Wake(清醒)
2907,0,Wake(清醒)
2908,0,Wake(清醒)
2909,0,Wake(清醒)
2910,0,Wake(清醒)
2911,0,Wake(清醒)
2912,0,Wake(清醒)
2913,0,Wake(清醒)
2914,0,Wake(清醒)
2915,0,Wake(清醒)
2916,0,Wake(清醒)
2917,0,Wake(清醒)
2918,0,Wake(清醒)
2919,0,Wake(清醒)
2920,0,Wake(清醒)
2921,0,Wake(清醒)
2922,0,Wake(清醒)
2923,0,Wake(清醒)
2924,0,Wake(清醒)
2925,0,Wake(清醒)
2926,0,Wake(清醒)
2927,0,Wake(清醒)
2928,0,Wake(清醒)
2929,0,Wake(清醒)
2930,0,Wake(清醒)
2931,0,Wake(清醒)
2932,0,Wake(清醒)
2933,0,Wake(清醒)
2934,0,Wake(清醒)
2935,0,Wake(清醒)
2936,0,Wake(清醒)
2937,0,Wake(清醒)
2938,0,Wake(清醒)
2939,0,Wake(清醒)
2940,0,Wake(清醒)
2941,0,Wake(清醒)
2942,0,Wake(清醒)
2943,0,Wake(清醒)
2944,0,Wake(清醒)
2945,0,Wake(清醒)
2946,0,Wake(清醒)
2947,0,Wake(清醒)
2948,0,Wake(清醒)
2949,0,Wake(清醒)
2950,0,Wake(清醒)
2951,0,Wake(清醒)
2952,0,Wake(清醒)
2953,0,Wake(清醒)
2954,0,Wake(清醒)
2955,0,Wake(清醒)
2956,0,Wake(清醒)
2957,0,Wake(清醒)
2958,0,Wake(清醒)
2959,0,Wake(清醒)
2960,0,Wake(清醒)
2961,0,Wake(清醒)
2962,0,Wake(清醒)
2963,0,Wake(清醒)
2964,0,Wake(清醒)
2965,0,Wake(清醒)
2966,0,Wake(清醒)
2967,0,Wake(清醒)
2968,0,Wake(清醒)
2969,0,Wake(清醒)
2970,0,Wake(清醒)
2971,0,Wake(清醒)
2972,0,Wake(清醒)
2973,0,Wake(清醒)
2974,0,Wake(清醒)
2975,0,Wake(清醒)
2976,0,Wake(清醒)
2977,0,Wake(清醒)
2978,0,Wake(清醒)
2979,0,Wake(清醒)
2980,0,Wake(清醒)
2981,0,Wake(清醒)
2982,0,Wake(清醒)
2983,0,Wake(清醒)
2984,0,Wake(清醒)
2985,0,Wake(清醒)
2986,0,Wake(清醒)
2987,0,Wake(清醒)
2988,0,Wake(清醒)
2989,0,Wake(清醒)
2990,0,Wake(清醒)
2991,0,Wake(清醒)
2992,0,Wake(清醒)
2993,0,Wake(清醒)
2994,0,Wake(清醒)
2995,0,Wake(清醒)
2996,0,Wake(清醒)
2997,0,Wake(清醒)
2998,0,Wake(清醒)
2999,0,Wake(清醒)
3000,0,Wake(清醒)
3001,0,Wake(清醒)
3002,0,Wake(清醒)
3003,0,Wake(清醒)
3004,0,Wake(清醒)
3005,0,Wake(清醒)
3006,0,Wake(清醒)
3007,0,Wake(清醒)
3008,0,Wake(清醒)
3009,0,Wake(清醒)
3010,0,Wake(清醒)
3011,0,Wake(清醒)
3012,0,Wake(清醒)
3013,0,Wake(清醒)
3014,0,Wake(清醒)
3015,0,Wake(清醒)
3016,0,Wake(清醒)
3017,0,Wake(清醒)
3018,0,Wake(清醒)
3019,0,Wake(清醒)
3020,0,Wake(清醒)
3021,0,Wake(清醒)
3022,0,Wake(清醒)
3023,0,Wake(清醒)
3024,0,Wake(清醒)
3025,0,Wake(清醒)
3026,0,Wake(清醒)
3027,0,Wake(清醒)
3028,0,Wake(清醒)
3029,0,Wake(清醒)
3030,0,Wake(清醒)
3031,0,Wake(清醒)
3032,0,Wake(清醒)
3033,0,Wake(清醒)
3034,0,Wake(清醒)
3035,0,Wake(清醒)
3036,0,Wake(清醒)
3037,0,Wake(清醒)
3038,0,Wake(清醒)
3039,0,Wake(清醒)
3040,0,Wake(清醒)
3041,0,Wake(清醒)
3042,0,Wake(清醒)
3043,0,Wake(清醒)
3044,0,Wake(清醒)
3045,0,Wake(清醒)
3046,0,Wake(清醒)
3047,0,Wake(清醒)
3048,0,Wake(清醒)
3049,0,Wake(清醒)
3050,0,Wake(清醒)
3051,0,Wake(清醒)
3052,0,Wake(清醒)
3053,0,Wake(清醒)
3054,0,Wake(清醒)
3055,0,Wake(清醒)
3056,0,Wake(清醒)
3057,0,Wake(清醒)
3058,0,Wake(清醒)
3059,0,Wake(清醒)
3060,0,Wake(清醒)
3061,0,Wake(清醒)
3062,0,Wake(清醒)
3063,0,Wake(清醒)
